state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,scheme_id,schemes_sources_id,source_type,sourcetype_category,location,scheme_name,sanction_year,estimated_cost,expenditure,dateof_commencement,dateof_completion,update_date
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Keottala,Madhyapara,1343609,6401959,420063980,Deep Tubewell,Ground Water,MADHYAPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Dhalhara,Mondalpara,1342970,6401959,420063964,Deep Tubewell,Ground Water,MONDAL PARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Uttar Parshura,Hurunuru,1343575,6401959,420063954,Deep Tubewell,Ground Water,HURUNURU,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Gobinda Pur,Mandipara,1343838,6402018,420064170,Deep Tubewell,Ground Water,MANDIPARA,Gram Panchayat,2013-2014,0.75,0.75,21-Apr-13,15-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Gopinathpur,Noukaghat,1343831,6402018,420064166,Deep Tubewell,Ground Water,NOUKAGHAT,Gram Panchayat,2013-2014,0.75,0.75,21-Apr-13,15-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Pakurya,Shitalamandirpara,1343818,6402018,420064152,Deep Tubewell,Ground Water,SHITALA MANDIR,Gram Panchayat,2013-2014,0.75,0.75,21-Apr-13,15-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Chathla,Adibasipara,1343748,6402018,420064190,Deep Tubewell,Ground Water,BISHNUPADA MONDAL PARA,Gram Panchayat,2013-2014,0.75,0.75,21-Apr-13,15-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Sadi Chak,Sadichak,1343791,6402061,420064286,Deep Tubewell,Ground Water,SADI CHAK,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Kush Tikri,Kushtikri - Majhipara,1342789,6402061,420064256,Deep Tubewell,Ground Water,MAJHIPARA,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Dakshin Kenosa,Dakshin Kesosa,1342824,6402061,420064273,Deep Tubewell,Ground Water,DAKHIN KESOSA,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Tal Kunai,Pandapara,1342794,6402324,420064497,Deep Tubewell,Ground Water,PANDAPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,25-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Bhasa Daha,Bhasadaha Purbapara,1343009,6402373,420064576,Deep Tubewell,Ground Water,PURBAPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,26-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Kadam Tapuria,Kadam Tapuria,1342995,6402373,420064554,Deep Tubewell,Ground Water,KADAM TAPURIA,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,26-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Kanashol,Narichara,1342980,6402373,420064551,Deep Tubewell,Ground Water,NARICHAK,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,26-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Bilat Kuli,Bilat Kuli,1766779,6402373,420064573,Deep Tubewell,Ground Water,BILAT KULI,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,26-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Mohanpur,Mohanpur,1342990,6402410,420064649,Deep Tubewell,Ground Water,MOHANPUR,GRAM PANCHAYAT,2013-2014,0.75,0.75,10-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Radha Ballabhpur,Radhaballavpur Adibasipara,1342994,6402410,420064644,Deep Tubewell,Ground Water,ADIBASIPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,10-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Umabatipur,Umabatipur,1342987,6402410,420064633,Deep Tubewell,Ground Water,UMABATIPUR,GRAM PANCHAYAT,2013-2014,0.75,0.75,10-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Sahaspur,Sahaspur Uttar,1342960,6402410,420064642,Deep Tubewell,Ground Water,UTTARPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,10-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Sekhua Sol,Sekuasole Hatipara.,1342965,6402410,420064639,Deep Tubewell,Ground Water,HATIPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,10-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Bajgerya,Chaudhurypara,1342937,6402410,420064625,Deep Tubewell,Ground Water,CHOUDHURYPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,10-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Bagmari,Bagmari,1343693,6402410,420064627,Deep Tubewell,Ground Water,BAGMARI,GRAM PANCHAYAT,2013-2014,0.75,0.75,10-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Bhut Gerya,Bhuthgeria,1343692,6402500,420064720,Deep Tubewell,Ground Water,BHUTGERIA,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Jamal Chak,Joynal Chak,1343643,6402806,420064999,Deep Tubewell,Ground Water,JOYNAL CHAK,Gram Panchayat,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Gotgerya,Doloipara,1343422,6402806,420065010,Deep Tubewell,Ground Water,DOLOIPARA,Gram Panchayat,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Gotgerya,Ruidaspara,1343423,6402806,420065006,Deep Tubewell,Ground Water,RUIDASPARA,Gram Panchayat,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Juarya,Nayek Para,1343616,6402914,420065081,Deep Tubewell,Ground Water,NAYEKPARA,Gram Panchayat,2013-2014,0.75,0.75,06-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Manta,Alipara,1343667,6403031,420065241,Deep Tubewell,Ground Water,ALIPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Manjuria,Majhra Para,1343638,6403031,420065237,Deep Tubewell,Ground Water,MAJHRAPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Pindra Gerya,Pindrajera,1343645,6403117,420065414,Deep Tubewell,Ground Water,PINDRAJERA,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Narashinghapur,Narasingpur,1343540,6403117,420065425,Deep Tubewell,Ground Water,NARASINGPUR,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Pandit Gerya,Das Para- 2,1343723,6403117,420065419,Deep Tubewell,Ground Water,DAS PARA-2,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Ghuchisol,Ghuchasole Mahatopara,1342575,6403430,420065841,Deep Tubewell,Ground Water,MAHATOPARA,GRAM PANCHAYAT,2013-2014,0.82,0.82,12-May-13,14-Dec-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Sapadiha,Sapadiha,1342565,6403969,420066499,Deep Tubewell,Ground Water,SAPADIHA,Gram Panchayet,2013-2014,0.72,0.72,15-Apr-13,21-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Rola Pat,Janapara,1342626,6403969,420066511,Deep Tubewell,Ground Water,JANAPARA,Gram Panchayet,2013-2014,0.72,0.72,15-Apr-13,21-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Saiyadbali,Syedbali Middyapara,1342620,6403969,420066503,Deep Tubewell,Ground Water,MIDDYAPARA,Gram Panchayet,2013-2014,0.72,0.72,15-Apr-13,21-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Sholdiha,Daspara,1342617,6405922,420069560,Deep Tubewell,Ground Water,DASPARA,Gram Panchayet,2013-2014,0.84,0.84,12-Apr-13,15-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Paltagar,Paltagarh Samantapara,1342597,6437775,420251869,Deep Tubewell,Ground Water,Paltagarh Upper Primary School,Construction of Rig Bored T/W (Spot Sources) fitted with India Mark - II hand pump at different Sourceless Primary & Upper Primary Schools. [265 Nos. RBTW],2013-2014,212,212.01198,01-Mar-13,04-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Shiris Bani,Sirisboni Dolaipara,1342634,6437775,420251871,Deep Tubewell,Ground Water,Shirisbani Pry. School,Construction of Rig Bored T/W (Spot Sources) fitted with India Mark - II hand pump at different Sourceless Primary & Upper Primary Schools. [265 Nos. RBTW],2013-2014,212,212.01198,01-Mar-13,04-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Shiris Bani,Sirisboni Dolaipara,1342634,6845174,420118675,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.84,0.84,14-May-14,12-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Jorakeundi,Jarakudi Upajatipara,1342581,7721508,420252306,Deep Tubewell,Ground Water,Jorakeudi Pry. School (2),Construction of 150 nos  Rig Bored  Tube Well fitted with India Mark II  hand pump in different blocks of  Paschim Medinipur District(TSM/003379   SM/05513),2017-2018,156.75,137.5,19-Jan-17,03-May-23,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Askanda,Sarkarpara,1342738,6374602,420048024,Deep Tubewell,Ground Water,I.C.D.S.,GRAM PANCHAYAT,2013-2014,0.8,0.8,02-May-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Maisha,Maisha Adibasipara,1343805,6374672,420048042,Deep Tubewell,Ground Water,Gorachand Primary School,GRAM PANCHAYAT,2013-2014,0.8,0.8,02-May-13,10-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Pakurya,Pakuria Samantapara,1343815,6375642,420048400,Deep Tubewell,Ground Water,Basanti Mondir,GRAM PANCHAYAT,2013-2014,0.8,0.8,02-May-13,10-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Pakurya,Pakuria Samantapara,1343815,6375642,420048403,Deep Tubewell,Ground Water,Shitala Mondir,GRAM PANCHAYAT,2013-2014,0.8,0.8,02-May-13,10-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Kanch Gerya,Morcha Para,1343088,6377508,420049023,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,24-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Madhya Piashala,Dangapara,1342773,6377508,420049016,Deep Tubewell,Ground Water,Naren Ghorai,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,24-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Madhya Piashala,Dangapara,1342773,6377508,420049015,Deep Tubewell,Ground Water,Shibram Ghosh,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,24-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Madhya Piashala,Madhyapiasala Duleypara,1342772,6377508,420049012,Deep Tubewell,Ground Water,Nimai Ghosh,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,24-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Besshed Para,1343196,6377538,420049053,Deep Tubewell,Ground Water,Sandip Pal,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,10-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Purba Pali Samantapara,1343211,6377538,420049046,Deep Tubewell,Ground Water,Subal Pal,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,10-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Kanchan Tala,Bagpara,1343489,6377538,420049064,Deep Tubewell,Ground Water,Mabab Jana,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,10-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Akandi,Galaghar,1343396,6377582,420049086,Deep Tubewell,Ground Water,Gokul Pora,Gram Panchayat,2013-2014,0.8,0.8,25-May-13,14-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Dhamsai,Midyapara,1343401,6377582,420049089,Deep Tubewell,Ground Water,Ram Mandi,Gram Panchayat,2013-2014,0.8,0.8,25-May-13,14-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Dhamsai,Midyapara,1343401,6377582,420049090,Deep Tubewell,Ground Water,Tarun Pora,Gram Panchayat,2013-2014,0.8,0.8,25-May-13,14-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Dhamsai,Midyapara,1343401,6377582,420049091,Deep Tubewell,Ground Water,Subal Midya,Gram Panchayat,2013-2014,0.8,0.8,25-May-13,14-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kapta Bankati,Dangapara,1343164,6377614,420049104,Deep Tubewell,Ground Water,Sudhir Mana,Gram Panchayat,2013-2014,0.8,0.8,20-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kapta Bankati,Dangapara,1343164,6377614,420049107,Deep Tubewell,Ground Water,Kaptabankati S.S.K.,Gram Panchayat,2013-2014,0.8,0.8,20-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Uttar Piashala,Uttarpiasala (near 4.1 Office)(,1342768,6377640,420049128,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Haji Chak,Hajichak,1343415,6377707,420049151,Deep Tubewell,Ground Water,Sumed Ali,Gram Panchayat,2013-2014,0.8,0.8,25-May-13,24-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kharika,Janapara,1343148,6381449,420049738,Deep Tubewell,Ground Water,Mukunnda Kotal,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kharika,Panchamichak,1343149,6381449,420049735,Deep Tubewell,Ground Water,Bisnupada Dolui,Gram Panchayat,2013-2014,0.8,0.8,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Benua,Benua,1342898,6381510,420049768,Deep Tubewell,Ground Water,Jamal Babu,Gram Panchayat,2013-2014,0.8,0.8,23-Apr-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Puran Berya,Dalaipara,1342939,6381510,420049776,Deep Tubewell,Ground Water,Bipul Gorai,Gram Panchayat,2013-2014,0.8,0.8,23-Apr-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Puran Berya,Dalaipara,1342939,6381510,420049778,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2013-2014,0.8,0.8,23-Apr-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Puran Berya,Dalaipara,1342939,6381510,420049779,Deep Tubewell,Ground Water,Biswanath Doloi,Gram Panchayat,2013-2014,0.8,0.8,23-Apr-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Jambani,Jambani,1766554,6381510,420049774,Deep Tubewell,Ground Water,Rama Bachaspati,Gram Panchayat,2013-2014,0.8,0.8,23-Apr-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Pachra,Bhunia Para,1343223,6381567,420049811,Deep Tubewell,Ground Water,Party Office,Gram Panchayat,2013-2014,0.8,0.8,21-Apr-13,26-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Pachra,Bhunia Para,1343223,6381567,420049814,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2013-2014,0.8,0.8,21-Apr-13,26-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Lauria,Tal Pukur,1343239,6381567,420049809,Deep Tubewell,Ground Water,Prahallaad Kotal,Gram Panchayat,2013-2014,0.8,0.8,21-Apr-13,26-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Mani Nageswar,Mani Nageshwar,1766712,6382073,420050205,Deep Tubewell,Ground Water,I.C.D.C,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,14-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Akmura,Mondalpara,1342657,6382073,420050203,Deep Tubewell,Ground Water,Sub Health Centre,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,14-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Bishwanath Pur,Doloipara,1343826,6382073,420050210,Deep Tubewell,Ground Water,Ranjit Pandit,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,14-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Akmura,Mondalpara,1342657,6382207,420050235,Deep Tubewell,Ground Water,Shankar Ruidas,Gram Pancayat,2013-2014,0.8,0.8,24-Apr-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Paniat,Majh Para,1343469,6382451,420050305,Deep Tubewell,Ground Water,SK Amuruddin,Gram Panchyat,2013-2014,0.8,0.8,24-Apr-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Akna,Mahinpara,1343455,6383912,420050639,Deep Tubewell,Ground Water,Asit Mahis,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Mirpur,Mirpur Mallickpara,1343788,6383912,420050637,Deep Tubewell,Ground Water,Panu Khan,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Gopinathpur,Gopinathpur Berapara,1343830,6384525,420050970,Deep Tubewell,Ground Water,I.C.D.S.,GRAM PANCHAYAT,2013-2014,0.8,0.8,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Gopinathpur,Gopinathpur Berapara,1343830,6384525,420050972,Deep Tubewell,Ground Water,Shitala Mondir,GRAM PANCHAYAT,2013-2014,0.8,0.8,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Gopinathpur,Gopinathpur Berapara,1343830,6384525,420050974,Deep Tubewell,Ground Water,Ajit Doloi,GRAM PANCHAYAT,2013-2014,0.8,0.8,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Mukti Chak,Amulia,1343161,6384525,420050959,Deep Tubewell,Ground Water,Doyal Das,GRAM PANCHAYAT,2013-2014,0.8,0.8,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Panchami,Panchami Mirpara,1343136,6384525,420050961,Deep Tubewell,Ground Water,I.C.D.S.,GRAM PANCHAYAT,2013-2014,0.8,0.8,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Pipurda,Khanpara,1343101,6384525,420050962,Deep Tubewell,Ground Water,Pipurda Primary School,GRAM PANCHAYAT,2013-2014,0.8,0.8,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Dangapara,1343154,6384745,420051087,Deep Tubewell,Ground Water,Saidul mallick,GRAM PANCHAYAT,2013-2014,0.7,0.7,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Dolaipara,1343152,6384745,420051086,Deep Tubewell,Ground Water,Nimai  Doloi,GRAM PANCHAYAT,2013-2014,0.7,0.7,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amsol,Amsole,1343124,6384745,420051097,Deep Tubewell,Ground Water,Pramary School,GRAM PANCHAYAT,2013-2014,0.7,0.7,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kapta Bankati,Napitpara,1343163,6384745,420051089,Deep Tubewell,Ground Water,Sudhir Mana,GRAM PANCHAYAT,2013-2014,0.7,0.7,14-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Masjidtala,1343153,6385170,420051359,Deep Tubewell,Ground Water,Bazar Chak,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Masjidtala,1343153,6385170,420051362,Deep Tubewell,Ground Water,Niren Mandal,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Gun Hara,Gunhara Madhyapara,1343604,6385170,420051351,Deep Tubewell,Ground Water,Afsar Ali,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Gun Hara,Gunhara Madhyapara,1343604,6385170,420051352,Deep Tubewell,Ground Water,Gunhara Primary School,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Gun Hara,Gunhara Madhyapara,1343604,6385170,420051353,Deep Tubewell,Ground Water,Primary School,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Toria,Taria,1342647,6385093,420051306,Deep Tubewell,Ground Water,Kalgeria Mosjid,GRAM PANCHAYAT,2013-2014,0.8,0.8,01-Apr-13,30-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Kalgerya,Kalgeria,1342653,6385093,420051309,Deep Tubewell,Ground Water,Club,GRAM PANCHAYAT,2013-2014,0.8,0.8,01-Apr-13,30-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Kalgerya,Kalgeria,1342653,6385093,420051310,Deep Tubewell,Ground Water,Mantu Pakhor,GRAM PANCHAYAT,2013-2014,0.8,0.8,01-Apr-13,30-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Bajirchak,Chowdhury Para,1343300,6388209,420052900,Deep Tubewell,Ground Water,Madan Doloi,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Ganta,Ganta,1343033,6388231,420052919,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Renuar,Ranapara,1343081,6388231,420052922,Deep Tubewell,Ground Water,Ananda Doloi,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Tanthua,Karpara,1342761,6388231,420052912,Deep Tubewell,Ground Water,Nokul Doloi,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Kanch Gerya,Morcha Para,1343088,6388231,420052920,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Eluni,Eloni Mondalpara,1342776,6388231,420052936,Deep Tubewell,Ground Water,Badal Mondal,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Eluni,Eloni Mondalpara,1342776,6388231,420052931,Deep Tubewell,Ground Water,Shankar Pal,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Chena Pat,Chiapat Chitrapat,1342784,6388231,420052909,Deep Tubewell,Ground Water,Nimai Bisoi,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Uchahar,Chak,1343367,6389957,420054051,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2013-2014,0.7,0.7,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Uchahar,Chak,1343367,6389957,420054055,Deep Tubewell,Ground Water,Saddan Ali,Gram Panchayat,2013-2014,0.7,0.7,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Uchahar,Chak,1343367,6389957,420054060,Deep Tubewell,Ground Water,Ali Ahamed,Gram Panchayat,2013-2014,0.7,0.7,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Amanpur,Kamalpara,1342716,6397461,420060629,Deep Tubewell,Ground Water,Hari Para,Roy Para,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
